pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
11da56,0,0,1,0,0,0,0
11da62,2,0,1,0,0,0,0
11da7a,4,0,1,0,0,0,0
11f054,2,0,1,0,0,0,0
11f05c,0,0,1,0,0,0,0
11f066,2,0,1,0,0,0,0
11f06e,0,0,1,0,0,0,0
11f132,0,0,1,0,0,0,0
11f18c,4,0,1,0,0,0,0
11f246,1,0,1,0,0,0,0
122ca6,0,0,1,0,0,0,0
11da28,2,0,1,0,0,0,0
122cb8,0,0,1,0,0,0,0
122cca,0,0,1,0,0,0,0
122cce,0,0,1,0,0,0,0
122d5e,4,0,1,0,0,0,0
122d64,2,0,1,0,0,0,0
122d6a,0,0,1,0,0,0,0
122d78,2,0,1,0,0,0,0
122d82,1,0,1,0,0,0,0
123bde,4,0,1,0,0,0,0
123be4,2,0,1,0,0,0,0
125ae4,0,0,6,0,0,0,0
125b90,0,0,6,0,0,0,0
125b94,4,0,6,0,0,0,0
11d5c0,4,0,2,0,0,0,0
1135fc,2,0,1,0,0,0,0
11360c,2,0,1,0,0,0,0
113618,0,0,1,0,0,0,0
113622,4,0,1,0,0,0,0
116302,0,0,1,0,0,0,0
116306,4,0,1,0,0,0,0
11692e,2,0,2,0,0,0,0
11693a,0,0,2,0,0,0,0
116946,4,0,2,0,0,0,0
116a42,0,0,2,0,0,0,0
116a4e,4,0,2,0,0,0,0
116a62,1,0,2,0,0,0,0
11d58c,0,0,2,0,0,0,0
11d598,1,0,2,0,0,0,0
10cf04,0,0,7,0,0,0,0
11d61e,0,0,2,0,0,0,0
11d620,1,0,2,0,0,0,0
11d646,4,0,2,0,0,0,0
11d68c,2,0,2,0,0,0,0
11d6ac,0,0,2,0,0,0,0
11d6b2,1,0,2,0,0,0,0
11d708,0,0,2,0,0,0,0
11d726,0,0,1,0,0,0,0
11d73e,0,0,1,0,0,0,0
11d786,0,0,1,0,0,0,0
11d78a,4,0,1,0,0,0,0
11da04,0,0,1,0,0,0,0
11da1a,2,0,1,0,0,0,0
10757e,2,0,1,0,0,0,0
1063c2,0,0,28,0,0,0,0
1063c6,0,0,28,0,0,0,0
1063e4,0,0,28,0,0,0,0
1063f0,2,0,28,0,0,0,0
106406,0,0,28,0,0,0,0
106426,4,0,28,0,0,0,0
106442,0,0,27,0,0,0,0
106452,1,0,27,0,0,0,0
1074f6,0,0,1,0,0,0,0
1074fe,0,0,1,0,0,0,0
107526,1,0,1,0,0,0,0
10752c,1,0,1,0,0,0,0
10755a,4,0,1,0,0,0,0
107572,2,0,1,0,0,0,0
1063bc,0,0,28,0,0,0,0
10758e,0,0,1,0,0,0,0
1075c8,4,0,1,0,0,0,0
107d10,4,0,1,0,0,0,0
107d88,0,0,1,0,0,0,0
107d96,2,0,1,0,0,0,0
107dbc,4,0,1,0,0,0,0
107e98,0,0,1,0,0,0,0
107eb4,0,0,1,0,0,0,0
107fbe,4,0,1,0,0,0,0
108372,0,0,17,0,0,0,0
108398,4,0,17,0,0,0,0
10839c,1,0,13,0,0,0,0
108aa4,4,0,128,0,0,0,0
106216,1,0,1722,0,0,0,0
103d52,4,0,1,0,0,0,0
104b4e,0,0,1,0,0,0,0
104b5c,0,0,1,0,0,0,0
104b64,2,0,1,0,0,0,0
104b68,0,0,1,0,0,0,0
104b84,4,0,1,0,0,0,0
10614c,2,0,10,0,0,0,0
10615c,1,0,10,0,0,0,0
106168,0,0,48,0,0,0,0
10616c,2,0,58,0,0,0,0
10617c,2,0,49,0,0,0,0
106198,1,0,10,0,0,0,0
1061ac,4,0,10,0,0,0,0
106212,0,0,1722,0,0,0,0
108ad0,0,0,1,0,0,0,0
106282,0,0,4,0,0,0,0
106296,2,0,4,0,0,0,0
1062a2,0,0,4,0,0,0,0
1062aa,4,0,4,0,0,0,0
106314,2,0,1,0,0,0,0
106320,0,0,1,0,0,0,0
106328,4,0,1,0,0,0,0
10635c,2,0,2,0,0,0,0
106368,0,0,2,0,0,0,0
106370,4,0,2,0,0,0,0
106394,0,0,28,0,0,0,0
1063a8,0,0,28,0,0,0,0
1063b2,0,0,28,0,0,0,0
109616,1,0,1,0,0,0,0
109428,2,0,1,0,0,0,0
109430,0,0,1,0,0,0,0
10944a,0,0,3,0,0,0,0
1094a2,4,0,1,0,0,0,0
10951e,0,0,1,0,0,0,0
109520,4,0,1,0,0,0,0
10957c,2,0,1,0,0,0,0
109590,2,0,1,0,0,0,0
109598,0,0,1,0,0,0,0
10959e,0,0,1,0,0,0,0
1095dc,0,0,1,0,0,0,0
1095fc,2,0,1,0,0,0,0
109608,0,0,1,0,0,0,0
109612,4,0,1,0,0,0,0
10935e,1,0,1,0,0,0,0
109642,2,0,1,0,0,0,0
109656,1,0,1,0,0,0,0
10a45e,0,0,1,0,0,0,0
10a46c,0,0,1,0,0,0,0
10a47a,4,0,1,0,0,0,0
10ce64,0,0,7,0,0,0,0
10ce76,2,0,7,0,0,0,0
10cea8,0,0,7,0,0,0,0
10ceb8,0,0,7,0,0,0,0
10ced0,0,0,7,0,0,0,0
10ced4,0,0,7,0,0,0,0
10cede,0,0,7,0,0,0,0
10cef8,0,0,7,0,0,0,0
1090ea,2,0,1,0,0,0,0
108b20,0,0,7,0,0,0,0
108b46,0,0,1,0,0,0,0
108b52,0,0,1,0,0,0,0
108b90,0,0,1,0,0,0,0
108b9a,0,0,1,0,0,0,0
108bea,4,0,1,0,0,0,0
108c20,0,0,1,0,0,0,0
108c24,1,0,1,0,0,0,0
108cc6,0,0,1,0,0,0,0
108d04,1,0,1,0,0,0,0
108d2a,2,0,1,0,0,0,0
108d50,2,0,1,0,0,0,0
1090ca,2,0,1,0,0,0,0
1090da,2,0,1,0,0,0,0
f1476,0,0,7,0,0,0,0
109104,2,0,1,0,0,0,0
10911e,2,0,1,0,0,0,0
109138,2,0,1,0,0,0,0
109164,0,0,1,0,0,0,0
109170,2,0,1,0,0,0,0
1091ca,0,0,1,0,0,0,0
1091d8,0,0,1,0,0,0,0
1091ec,1,0,1,0,0,0,0
109218,0,0,1,0,0,0,0
109222,0,0,1,0,0,0,0
109236,0,0,1,0,0,0,0
109308,0,0,1,0,0,0,0
10932e,1,0,1,0,0,0,0
e5e94,0,0,2,0,0,0,0
e5bdc,0,0,3,0,0,0,0
e5be8,0,0,3,0,0,0,0
e5bf4,0,0,3,0,0,0,0
e5bfa,2,0,3,0,0,0,0
e5c0c,4,0,3,0,0,0,0
e5c10,2,0,3,0,0,0,0
e5c1e,1,0,3,0,0,0,0
e5c2c,2,0,3,0,0,0,0
e5c38,0,0,3,0,0,0,0
e5e64,0,0,2,0,0,0,0
e5e76,0,0,2,0,0,0,0
e5e80,0,0,2,0,0,0,0
e5e8a,0,0,2,0,0,0,0
e5e90,0,0,2,0,0,0,0
e5b7e,0,0,3,0,0,0,0
e5eb8,0,0,2,0,0,0,0
e5ed0,0,0,2,0,0,0,0
e5eea,4,0,2,0,0,0,0
e60dc,2,0,3,0,0,0,0
e60e0,0,0,3,0,0,0,0
e60fa,2,0,3,0,0,0,0
e610a,2,0,3,0,0,0,0
e6116,2,0,3,0,0,0,0
e611c,0,0,3,0,0,0,0
e6150,4,0,3,0,0,0,0
e6188,1,0,3,0,0,0,0
e62ae,0,0,1248,0,0,0,0
e62be,0,0,1248,0,0,0,0
e3de8,0,0,37,0,0,0,0
e3b9a,0,0,149,0,0,0,0
e3baa,0,0,149,0,0,0,0
e3bb8,0,0,186,0,0,0,0
e3c26,0,0,37,0,0,0,0
e3c2a,1,0,37,0,0,0,0
e3c42,1,0,37,0,0,0,0
e3c56,0,0,147,0,0,0,0
e3c72,0,0,110,0,0,0,0
e3c84,0,0,110,0,0,0,0
e3c86,1,0,110,0,0,0,0
e3cca,0,0,37,0,0,0,0
e3d02,1,0,36,0,0,0,0
e3d18,0,0,74,0,0,0,0
e3d1c,1,0,74,0,0,0,0
e62c8,0,0,1248,0,0,0,0
e3df4,0,0,37,0,0,0,0
e3e0a,0,0,37,0,0,0,0
e4260,0,0,113,0,0,0,0
e4280,1,0,113,0,0,0,0
e434c,1,0,73,0,0,0,0
e5460,2,0,110,0,0,0,0
e5464,1,0,110,0,0,0,0
e571a,0,0,37,0,0,0,0
e571e,1,0,37,0,0,0,0
e5b26,0,0,3,0,0,0,0
e5b2c,0,0,3,0,0,0,0
e5b30,0,0,3,0,0,0,0
e5b54,0,0,3,0,0,0,0
e9cba,2,0,1,0,0,0,0
e8f68,4,0,29,0,0,0,0
e9a06,1,0,3,0,0,0,0
e9a6e,0,0,2,0,0,0,0
e9ab2,4,0,2,0,0,0,0
e9aba,0,0,2,0,0,0,0
e9abe,1,0,2,0,0,0,0
e9b2c,0,0,4,0,0,0,0
e9b4a,0,0,4,0,0,0,0
e9b52,0,0,4,0,0,0,0
e9c30,2,0,4,0,0,0,0
e9c4a,0,0,4,0,0,0,0
e9c8a,4,0,4,0,0,0,0
e9c98,0,0,1,0,0,0,0
e9ca6,1,0,1,0,0,0,0
e6910,4,0,3,0,0,0,0
e9cc4,0,0,1,0,0,0,0
e9cc8,1,0,1,0,0,0,0
ea4ae,1,0,4,0,0,0,0
43790,4,0,155,0,0,0,0
ea4d8,0,0,2,0,0,0,0
ea4da,2,0,2,0,0,0,0
ea4de,0,0,2,0,0,0,0
ea4e6,0,0,2,0,0,0,0
ea508,4,0,2,0,0,0,0
ea644,0,0,1248,0,0,0,0
ea66c,0,0,2,0,0,0,0
ea674,0,0,2,0,0,0,0
ea678,0,0,2,0,0,0,0
e67e6,1,0,27,0,0,0,0
e62d2,0,0,1248,0,0,0,0
e62d8,0,0,1248,0,0,0,0
e62dc,0,0,1248,0,0,0,0
e62f0,2,0,1248,0,0,0,0
e62fc,0,0,1248,0,0,0,0
e6326,4,0,1248,0,0,0,0
e632a,1,0,1248,0,0,0,0
e673e,0,0,28,0,0,0,0
e6762,2,0,27,0,0,0,0
e67a4,4,0,28,0,0,0,0
e67a8,2,0,2,0,0,0,0
e67b0,0,0,1,0,0,0,0
e67c8,0,0,27,0,0,0,0
e67da,2,0,27,0,0,0,0
e3b5c,0,0,110,0,0,0,0
e67ee,1,0,1,0,0,0,0
e681e,1,0,28,0,0,0,0
e6838,2,0,3,0,0,0,0
e6848,0,0,3,0,0,0,0
e6852,0,0,3,0,0,0,0
e685c,0,0,3,0,0,0,0
e6862,0,0,3,0,0,0,0
e6866,0,0,3,0,0,0,0
e68b0,0,0,3,0,0,0,0
e68be,0,0,3,0,0,0,0
e68ca,0,0,3,0,0,0,0
e68e4,0,0,3,0,0,0,0
e68f0,0,0,3,0,0,0,0
dd26e,2,0,37,0,0,0,0
dce6a,0,0,37,0,0,0,0
dce6e,0,0,37,0,0,0,0
dce8a,1,0,37,0,0,0,0
dcec4,0,0,37,0,0,0,0
dcf24,0,0,37,0,0,0,0
dcf34,2,0,37,0,0,0,0
dcf38,1,0,37,0,0,0,0
dcf74,0,0,37,0,0,0,0
dcf8c,1,0,37,0,0,0,0
dd02e,0,0,19,0,0,0,0
dd030,1,0,19,0,0,0,0
dd192,1,0,19,0,0,0,0
dd1c6,1,0,37,0,0,0,0
dd260,0,0,37,0,0,0,0
dcbb8,2,0,37,0,0,0,0
dd286,2,0,37,0,0,0,0
dd28a,1,0,37,0,0,0,0
e02fc,0,0,38,0,0,0,0
e0300,4,0,38,0,0,0,0
e0366,0,0,38,0,0,0,0
e0374,0,0,38,0,0,0,0
e037a,4,0,38,0,0,0,0
e05dc,4,0,111,0,0,0,0
e1120,4,0,74,0,0,0,0
e1348,2,0,151,0,0,0,0
e135e,2,0,151,0,0,0,0
e136c,2,0,151,0,0,0,0
e137a,0,0,151,0,0,0,0
dc220,0,0,37,0,0,0,0
dbf78,1,0,37,0,0,0,0
dbf80,0,0,37,0,0,0,0
dbf84,1,0,37,0,0,0,0
dbfda,0,0,37,0,0,0,0
dbfea,1,0,19,0,0,0,0
dc002,0,0,18,0,0,0,0
dc016,0,0,18,0,0,0,0
dc01c,1,0,37,0,0,0,0
dc122,0,0,74,0,0,0,0
dc128,0,0,74,0,0,0,0
dc144,0,0,74,0,0,0,0
dc1bc,0,0,37,0,0,0,0
dc1f0,1,0,37,0,0,0,0
dc20a,2,0,37,0,0,0,0
e1388,4,0,151,0,0,0,0
dc272,0,0,37,0,0,0,0
dc292,2,0,37,0,0,0,0
dc2ba,0,0,259,0,0,0,0
dc584,1,0,37,0,0,0,0
dc59e,0,0,37,0,0,0,0
dc5a4,1,0,37,0,0,0,0
dc798,0,0,37,0,0,0,0
dc7a2,1,0,37,0,0,0,0
dca44,0,0,37,0,0,0,0
dca5a,2,0,37,0,0,0,0
dcb62,0,0,37,0,0,0,0
dcb6a,0,0,37,0,0,0,0
dcbac,2,0,37,0,0,0,0
e213a,2,0,41,0,0,0,0
e1fb8,1,0,74,0,0,0,0
e1fc6,0,0,41,0,0,0,0
e1fd2,0,0,41,0,0,0,0
e1fea,0,0,41,0,0,0,0
e204e,0,0,41,0,0,0,0
e2052,0,0,41,0,0,0,0
e2074,0,0,183,0,0,0,0
e207e,0,0,183,0,0,0,0
e2086,0,0,183,0,0,0,0
e2096,0,0,183,0,0,0,0
e20ae,0,0,183,0,0,0,0
e20e0,0,0,41,0,0,0,0
e20e8,0,0,41,0,0,0,0
e2136,0,0,41,0,0,0,0
e1fa2,0,0,74,0,0,0,0
e2146,0,0,41,0,0,0,0
e214e,0,0,41,0,0,0,0
e2156,0,0,41,0,0,0,0
e2182,1,0,41,0,0,0,0
e25c0,1,0,41,0,0,0,0
e27e2,2,0,41,0,0,0,0
e27ea,0,0,41,0,0,0,0
e27fa,1,0,41,0,0,0,0
e3b00,0,0,74,0,0,0,0
e3b04,2,0,74,0,0,0,0
e3b08,0,0,74,0,0,0,0
e3b32,1,0,74,0,0,0,0
e3b4a,0,0,110,0,0,0,0
e18da,0,0,151,0,0,0,0
e1530,2,0,151,0,0,0,0
e153c,0,0,151,0,0,0,0
e1590,0,0,264,0,0,0,0
e1672,2,0,151,0,0,0,0
e168c,0,0,151,0,0,0,0
e1694,0,0,151,0,0,0,0
e16f0,4,0,151,0,0,0,0
e17d2,0,0,264,0,0,0,0
e17de,0,0,264,0,0,0,0
e17fa,0,0,264,0,0,0,0
e1880,0,0,264,0,0,0,0
e1890,0,0,264,0,0,0,0
e189e,0,0,264,0,0,0,0
e18ce,0,0,151,0,0,0,0
ea700,2,0,1248,0,0,0,0
e1900,0,0,151,0,0,0,0
e190e,0,0,151,0,0,0,0
e1918,2,0,151,0,0,0,0
e192c,0,0,151,0,0,0,0
e1aa6,1,0,113,0,0,0,0
e1d78,0,0,113,0,0,0,0
e1d80,0,0,113,0,0,0,0
e1d82,1,0,113,0,0,0,0
e1dde,0,0,110,0,0,0,0
e1e42,0,0,110,0,0,0,0
e1e46,1,0,110,0,0,0,0
e1f58,0,0,74,0,0,0,0
e1f5a,1,0,74,0,0,0,0
ef8ce,2,0,1,0,0,0,0
ef5e8,0,0,7,0,0,0,0
ef5f2,0,0,7,0,0,0,0
ef5f8,0,0,7,0,0,0,0
ef60a,0,0,5,0,0,0,0
ef60e,0,0,5,0,0,0,0
ef616,0,0,5,0,0,0,0
ef61c,0,0,5,0,0,0,0
ef628,4,0,7,0,0,0,0
ef7d4,2,0,1,0,0,0,0
ef87e,2,0,1,0,0,0,0
ef88e,2,0,1,0,0,0,0
ef89e,2,0,1,0,0,0,0
ef8ae,2,0,1,0,0,0,0
ef8be,2,0,1,0,0,0,0
ef0ec,4,0,3386,0,0,0,0
ef8de,2,0,1,0,0,0,0
ef8ee,2,0,1,0,0,0,0
ef8fe,2,0,1,0,0,0,0
ef90e,2,0,1,0,0,0,0
ef91e,2,0,1,0,0,0,0
ef92e,2,0,1,0,0,0,0
ef94c,0,0,1,0,0,0,0
ef95a,4,0,1,0,0,0,0
f02c6,0,0,1735,0,0,0,0
f02d0,0,0,1735,0,0,0,0
f02d6,0,0,1735,0,0,0,0
f02de,0,0,1735,0,0,0,0
f02f2,0,0,1735,0,0,0,0
ed0e0,1,0,151,0,0,0,0
ec19a,4,0,155,0,0,0,0
ec1d0,0,0,3,0,0,0,0
ec1d8,4,0,3,0,0,0,0
ec206,0,0,261,0,0,0,0
ec24c,4,0,261,0,0,0,0
ec254,1,0,261,0,0,0,0
eca0a,4,0,3,0,0,0,0
ecc0e,0,0,41,0,0,0,0
ecc34,4,0,41,0,0,0,0
ed082,2,0,151,0,0,0,0
ed090,2,0,151,0,0,0,0
ed0ba,4,0,155,0,0,0,0
ed0c2,0,0,4,0,0,0,0
ed0d0,2,0,4,0,0,0,0
f0320,0,0,1731,0,0,0,0
ed208,4,0,160,0,0,0,0
ed218,0,0,160,0,0,0,0
ed21c,4,0,160,0,0,0,0
ee0e8,0,0,2,0,0,0,0
ee0f8,4,0,2,0,0,0,0
ee106,0,0,2,0,0,0,0
ee10e,0,0,2,0,0,0,0
ee118,0,0,2,0,0,0,0
ee182,2,0,2,0,0,0,0
ee18c,2,0,2,0,0,0,0
ee24a,4,0,37,0,0,0,0
ee24c,1,0,2,0,0,0,0
ef0ea,0,0,3386,0,0,0,0
f0f2c,1,0,1,0,0,0,0
f0cca,0,0,1,0,0,0,0
f0d04,0,0,1,0,0,0,0
f0d14,0,0,1,0,0,0,0
f0d1a,2,0,1,0,0,0,0
f0d2a,0,0,1,0,0,0,0
f0d2e,0,0,1,0,0,0,0
f0e0e,0,0,11,0,0,0,0
f0e12,2,0,11,0,0,0,0
f0e1a,0,0,11,0,0,0,0
f0e1e,0,0,11,0,0,0,0
f0ef4,1,0,1,0,0,0,0
f0ef6,0,0,10,0,0,0,0
f0f0a,1,0,10,0,0,0,0
f0f10,1,0,1,0,0,0,0
f0c5c,0,0,11,0,0,0,0
f1066,0,0,3392,0,0,0,0
f1078,0,0,186,0,0,0,0
f116a,0,0,3206,0,0,0,0
f1370,0,0,2759,0,0,0,0
f137c,1,0,2945,0,0,0,0
f1430,0,0,36,0,0,0,0
f1438,0,0,36,0,0,0,0
f143e,0,0,36,0,0,0,0
f1442,0,0,36,0,0,0,0
f144a,0,0,36,0,0,0,0
f1454,0,0,36,0,0,0,0
f145c,0,0,36,0,0,0,0
f1464,0,0,36,0,0,0,0
f07ec,2,0,1,0,0,0,0
f03b2,0,0,1735,0,0,0,0
f03d2,4,0,1735,0,0,0,0
f03d6,0,0,4,0,0,0,0
f03f0,0,0,4,0,0,0,0
f0406,0,0,4,0,0,0,0
f0410,0,0,4,0,0,0,0
f041c,0,0,4,0,0,0,0
f0424,0,0,4,0,0,0,0
f046a,0,0,2,0,0,0,0
f048c,0,0,4,0,0,0,0
f054e,1,0,1731,0,0,0,0
f0578,1,0,4,0,0,0,0
f05e2,1,0,2,0,0,0,0
f07ce,1,0,2,0,0,0,0
ec190,4,0,3,0,0,0,0
f07f2,1,0,1,0,0,0,0
f0a9a,0,0,11,0,0,0,0
f0aa2,0,0,11,0,0,0,0
f0ac2,0,0,10,0,0,0,0
f0ac8,0,0,10,0,0,0,0
f0ad4,0,0,10,0,0,0,0
f0adc,0,0,11,0,0,0,0
f0b58,0,0,11,0,0,0,0
f0b64,0,0,11,0,0,0,0
f0b90,1,0,11,0,0,0,0
f0bc2,0,0,11,0,0,0,0
f0be2,4,0,11,0,0,0,0
f0c52,0,0,11,0,0,0,0
eadf2,0,0,2,0,0,0,0
eac08,2,0,2,0,0,0,0
eac1e,4,0,2,0,0,0,0
eac2e,0,0,3,0,0,0,0
eac44,0,0,3,0,0,0,0
eac48,2,0,3,0,0,0,0
eac54,0,0,3,0,0,0,0
eac6e,0,0,3,0,0,0,0
eacbc,2,0,3,0,0,0,0
eacda,2,0,3,0,0,0,0
ead0c,4,0,3,0,0,0,0
ead60,0,0,3,0,0,0,0
ead9a,0,0,3,0,0,0,0
eadb0,4,0,3,0,0,0,0
eade2,0,0,5,0,0,0,0
eabfe,4,0,1,0,0,0,0
eae20,2,0,3,0,0,0,0
eae26,0,0,3,0,0,0,0
eae36,2,0,3,0,0,0,0
eb03e,1,0,3,0,0,0,0
eb110,1,0,3,0,0,0,0
eb138,0,0,1,0,0,0,0
eb18e,0,0,1,0,0,0,0
eb192,0,0,1,0,0,0,0
eb1b0,0,0,1,0,0,0,0
eb1d2,1,0,1,0,0,0,0
eb226,2,0,1,0,0,0,0
eb234,1,0,1,0,0,0,0
eb286,0,0,2,0,0,0,0
ea982,0,0,1,0,0,0,0
ea70c,1,0,1248,0,0,0,0
ea710,2,0,2,0,0,0,0
ea732,4,0,1248,0,0,0,0
ea76c,2,0,2,0,0,0,0
ea770,1,0,2,0,0,0,0
ea8c2,0,0,12,0,0,0,0
ea8d6,0,0,12,0,0,0,0
ea8e4,0,0,11,0,0,0,0
ea8e8,0,0,11,0,0,0,0
ea8f0,2,0,11,0,0,0,0
ea900,0,0,11,0,0,0,0
ea91a,4,0,12,0,0,0,0
ea962,0,0,1,0,0,0,0
ea972,0,0,1,0,0,0,0
eb2ea,4,0,2,0,0,0,0
ea98e,0,0,1,0,0,0,0
ea994,0,0,1,0,0,0,0
ea9a0,2,0,1,0,0,0,0
ea9ac,1,0,1,0,0,0,0
ea9f0,0,0,4,0,0,0,0
ea9f2,1,0,4,0,0,0,0
eaa6e,2,0,3,0,0,0,0
eaa7c,4,0,3,0,0,0,0
eaac0,0,0,3,0,0,0,0
eaac2,2,0,3,0,0,0,0
eaac8,0,0,3,0,0,0,0
eab1a,2,0,3,0,0,0,0
eab2a,4,0,3,0,0,0,0
ebba0,2,0,3,0,0,0,0
eb782,0,0,3,0,0,0,0
eb78e,0,0,3,0,0,0,0
eb7ce,2,0,3,0,0,0,0
eb7d2,1,0,3,0,0,0,0
eb8ba,0,0,4,0,0,0,0
eb8e2,4,0,4,0,0,0,0
eb988,0,0,2,0,0,0,0
eb996,0,0,2,0,0,0,0
eb99c,0,0,2,0,0,0,0
eb9e8,0,0,2,0,0,0,0
eba82,0,0,43,0,0,0,0
eba88,0,0,43,0,0,0,0
ebad4,0,0,43,0,0,0,0
ebb9e,4,0,162,0,0,0,0
eb760,0,0,3,0,0,0,0
ebba6,1,0,3,0,0,0,0
ebbe2,0,0,4,0,0,0,0
ebc1c,4,0,4,0,0,0,0
ebc5c,0,0,43,0,0,0,0
ebc80,4,0,43,0,0,0,0
ebcc8,0,0,12,0,0,0,0
ebcce,0,0,12,0,0,0,0
ebd22,1,0,11,0,0,0,0
ebd28,2,0,1,0,0,0,0
ebd38,1,0,1,0,0,0,0
ebd56,4,0,12,0,0,0,0
ebd60,4,0,3,0,0,0,0
ebd80,0,0,1248,0,0,0,0
eb5ea,4,0,3,0,0,0,0
eb2ee,2,0,2,0,0,0,0
eb516,2,0,3,0,0,0,0
eb520,0,0,3,0,0,0,0
eb52e,0,0,3,0,0,0,0
eb534,0,0,3,0,0,0,0
eb538,0,0,3,0,0,0,0
eb550,0,0,3,0,0,0,0
eb55a,0,0,3,0,0,0,0
eb564,0,0,3,0,0,0,0
eb56a,0,0,3,0,0,0,0
eb56e,0,0,3,0,0,0,0
eb58e,0,0,3,0,0,0,0
eb5cc,2,0,3,0,0,0,0
eb5da,0,0,3,0,0,0,0
dbf6e,0,0,37,0,0,0,0
eb6a2,4,0,3,0,0,0,0
eb6a4,1,0,3,0,0,0,0
eb6d6,0,0,6,0,0,0,0
eb6e8,4,0,6,0,0,0,0
eb70c,2,0,3,0,0,0,0
eb716,0,0,3,0,0,0,0
eb724,0,0,3,0,0,0,0
eb72a,0,0,3,0,0,0,0
eb72e,0,0,3,0,0,0,0
eb742,0,0,3,0,0,0,0
eb74c,0,0,3,0,0,0,0
eb756,0,0,3,0,0,0,0
eb75c,0,0,3,0,0,0,0
1aa0c,4,0,76,0,0,0,0
1b09a,1,0,369,0,0,0,0
1b08e,0,0,369,0,0,0,0
1b07e,0,0,270,0,0,0,0
1b062,2,0,965,0,0,0,0
1b058,0,0,369,0,0,0,0
1b046,0,0,369,0,0,0,0
1ae7c,4,0,1,0,0,0,0
1aa14,1,0,20,0,0,0,0
1b0d0,2,0,1421,0,0,0,0
1a95a,4,0,2,0,0,0,0
1a946,0,0,1,0,0,0,0
1a92a,0,0,2,0,0,0,0
1a8e6,4,0,1,0,0,0,0
1a892,0,0,1,0,0,0,0
1a7ac,4,0,3,0,0,0,0
1a794,0,0,2,0,0,0,0
1a778,0,0,3,0,0,0,0
1b220,0,0,1,0,0,0,0
1b608,0,0,3,0,0,0,0
1b5e0,2,0,3,0,0,0,0
1b278,1,0,1,0,0,0,0
1b25a,0,0,1,0,0,0,0
1b250,2,0,1,0,0,0,0
1b246,0,0,1,0,0,0,0
1b242,0,0,1,0,0,0,0
1b238,4,0,1,0,0,0,0
1a718,4,0,9,0,0,0,0
1b1f8,2,0,1,0,0,0,0
1b166,4,0,10,0,0,0,0
1b158,0,0,2,0,0,0,0
1b150,2,0,10,0,0,0,0
1b13a,4,0,368,0,0,0,0
1b108,1,0,285,0,0,0,0
1b0dc,2,0,1411,0,0,0,0
1a046,2,0,1,0,0,0,0
1a084,1,0,1,0,0,0,0
1a080,0,0,1,0,0,0,0
1a07a,2,0,1,0,0,0,0
1a068,1,0,1,0,0,0,0
1a062,2,0,1,0,0,0,0
1a05a,2,0,1,0,0,0,0
1a054,2,0,1,0,0,0,0
1a04c,0,0,1,0,0,0,0
1a094,2,0,1,0,0,0,0
1a03a,2,0,1,0,0,0,0
1a030,2,0,1,0,0,0,0
1a02a,2,0,1,0,0,0,0
1a026,2,0,1,0,0,0,0
19fb4,4,0,1,0,0,0,0
19f78,2,0,1,0,0,0,0
19f70,0,0,1,0,0,0,0
1a1b0,0,0,1,0,0,0,0
1a6be,0,0,9,0,0,0,0
1a686,4,0,1,0,0,0,0
1a676,4,0,20,0,0,0,0
1a66c,0,0,20,0,0,0,0
1a65e,0,0,20,0,0,0,0
1a65c,4,0,5,0,0,0,0
1a2d4,1,0,1,0,0,0,0
1a1ce,4,0,1,0,0,0,0
1b62c,4,0,3,0,0,0,0
1a16c,2,0,1,0,0,0,0
1a160,0,0,1,0,0,0,0
1a154,0,0,1,0,0,0,0
1a14e,2,0,1,0,0,0,0
1a140,2,0,1,0,0,0,0
1a0c0,2,0,1,0,0,0,0
1a09a,0,0,1,0,0,0,0
1c5ca,2,0,1,0,0,0,0
1c63c,2,0,1,0,0,0,0
1c636,2,0,1,0,0,0,0
1c628,2,0,1,0,0,0,0
1c620,0,0,1,0,0,0,0
1c61a,2,0,1,0,0,0,0
1c612,0,0,1,0,0,0,0
1c5fc,2,0,1,0,0,0,0
1c5f6,2,0,1,0,0,0,0
1c64c,0,0,1,0,0,0,0
1c5b0,0,0,10,0,0,0,0
1c5ac,0,0,10,0,0,0,0
1c576,2,0,1,0,0,0,0
1c570,2,0,1,0,0,0,0
1c3d6,1,0,2,0,0,0,0
1c392,2,0,2,0,0,0,0
1c388,0,0,2,0,0,0,0
1c37e,4,0,2,0,0,0,0
1c6f6,0,0,23,0,0,0,0
1c7a2,0,0,16,0,0,0,0
1c79a,0,0,16,0,0,0,0
1c796,2,0,16,0,0,0,0
1c78c,0,0,16,0,0,0,0
1c76a,2,0,20,0,0,0,0
1c752,0,0,28,0,0,0,0
1c74e,2,0,28,0,0,0,0
1c736,0,0,28,0,0,0,0
1c366,2,0,2,0,0,0,0
1c6e0,1,0,27,0,0,0,0
1c6b0,2,0,28,0,0,0,0
1c6aa,2,0,28,0,0,0,0
1c682,2,0,29,0,0,0,0
1c668,0,0,1,0,0,0,0
1c662,2,0,1,0,0,0,0
1c654,2,0,1,0,0,0,0
1bef0,4,0,20,0,0,0,0
1c0a2,2,0,11,0,0,0,0
1bfb2,4,0,3,0,0,0,0
1bfa0,0,0,3,0,0,0,0
1bf94,1,0,1,0,0,0,0
1bf7c,2,0,4,0,0,0,0
